batch_index,metric,tau,area,comp,suff
2,mae,22,0.1,10.788662,15.735452
2,mae,22,0.15,11.657019,14.422661
2,mse,22,0.05,6.567573,19.092012
2,mse,22,0.075,7.661601,17.694275
2,mse,22,0.1,8.265269,16.589157
2,mse,22,0.15,9.78223,14.455786
2,mae,23,0.05,9.123234,17.073168
2,mae,23,0.075,10.403768,15.687121
2,mae,23,0.1,10.789166,15.245492
2,mae,23,0.15,11.129146,14.034321
2,mse,23,0.05,6.528827,18.592924
2,mse,23,0.075,7.639131,16.067558
2,mse,23,0.1,8.211209,15.248116
2,mse,23,0.15,9.1336,13.18459
3,mae,0,0.05,9.575951,15.825836
3,mae,0,0.075,9.809923,14.01832
3,mae,0,0.1,10.559313,14.219985
3,mae,0,0.15,12.112094,12.110596
3,mse,0,0.05,6.82194,16.304476
3,mse,0,0.075,6.96144,13.086798
3,mse,0,0.1,8.120926,13.544131
3,mse,0,0.15,10.697023,9.78754
3,mae,1,0.05,10.03936,15.721599
3,mae,1,0.075,11.425816,13.97304
3,mae,1,0.1,11.569805,13.040382
3,mae,1,0.15,12.711544,11.117867
3,mse,1,0.05,7.72855,15.904917
3,mse,1,0.075,9.53269,13.061954
3,mse,1,0.1,9.742228,11.743233
3,mse,1,0.15,11.703538,8.759518
3,mae,2,0.05,9.21758,15.420321
3,mae,2,0.075,9.85107,14.375614
3,mae,2,0.1,10.687958,13.095327
3,mae,2,0.15,12.546311,11.742601
3,mse,2,0.05,6.520717,15.378221
3,mse,2,0.075,7.442019,14.09975
3,mse,2,0.1,8.738137,11.804992
3,mse,2,0.15,11.456259,9.495089
3,mae,3,0.05,8.766253,15.639442
3,mae,3,0.075,9.905745,14.309732
3,mae,3,0.1,10.397356,13.335225
3,mae,3,0.15,12.251049,11.320463
3,mse,3,0.05,5.902535,15.659507
3,mse,3,0.075,7.791502,13.152321
3,mse,3,0.1,8.630879,11.710875
3,mse,3,0.15,10.913366,8.757164
3,mae,4,0.05,9.182531,16.361078
3,mae,4,0.075,9.21998,14.362543
